contigName	contigLen	totalAvgDepth	mapped_sorted.bam	mapped_sorted.bam-var
contig_25632	41587	2.59609	2.59609	3.5603
contig_25633	54571	0.351758	0.351758	0.470539
contig_25634	39552	2.2993	2.2993	1.61874
contig_25635	14808	0.941397	0.941397	0.793906
contig_25636	11133	0.53428	0.53428	0.786041
contig_25637	9336	1.27868	1.27868	0.716672
contig_25639	10754	1.1821	1.1821	0.966683
contig_2564	10387	1.36143	1.36143	1.00445
contig_25640	10613	1.61177	1.61177	2.65257
contig_25641	33476	1.17221	1.17221	2.31866
contig_25642	24788	2.45775	2.45775	1.77929
contig_25643	13722	2.05158	2.05158	1.08935
contig_25644	5926	0.891101	0.891101	1.04385
contig_25645	20745	1.89823	1.89823	1.23458
contig_25646	14426	3.16097	3.16097	11.5603
contig_25648	13973	1.63691	1.63691	1.42471
contig_25649	38941	0.527829	0.527829	0.585096
contig_25650	10314	1.43841	1.43841	1.28618
contig_25651	12397	0.80583	0.80583	1.08325
contig_25653	21836	0.111454	0.111454	0.149686
contig_25654	5253	3.23849	3.23849	8.13054
contig_25656	7078	1.38178	1.38178	1.74001
contig_25657	7672	0.454533	0.454533	0.395281
contig_25658	8647	0.409792	0.409792	0.510978
contig_25659	152384	1.88831	1.88831	2.60574
contig_2566	14730	0.466187	0.466187	0.621792
contig_25660	6851	1.47336	1.47336	3.75764
contig_25663	10601	1.59478	1.59478	1.14081
contig_25664	7945	1.42681	1.42681	0.748618
contig_25665	20292	1.32559	1.32559	0.820019
contig_25667	18333	0.22499	0.22499	0.383454
contig_25668	6688	1.76935	1.76935	1.77594
contig_25669	16251	0.739954	0.739954	1.17948
contig_2567	5250	0.885098	0.885098	3.21165
contig_25671	17875	0.55385	0.55385	0.34675
contig_25672	25110	1.62232	1.62232	2.51002
contig_25673	12232	1.00174	1.00174	1.47536
contig_25674	9713	0.201297	0.201297	0.160801
contig_25675	14167	0.633302	0.633302	0.426526
contig_25676	15987	0.741049	0.741049	0.634997
contig_25677	20736	0.989799	0.989799	1.1668
contig_25678	7071	1.7915	1.7915	1.20637
contig_25679	10388	1.05587	1.05587	0.640996
contig_2568	5420	0.86926	0.86926	2.2758
contig_25680	14363	0.50876	0.50876	0.652368
contig_25682	6343	1.42128	1.42128	0.303935
contig_25683	34999	1.77382	1.77382	4.1169
contig_25684	36587	2.90189	2.90189	3.48091
contig_25685	5555	1.10953	1.10953	0.864375
contig_25686	17110	3.02258	3.02258	1.59576
contig_25687	18231	2.14701	2.14701	2.21179
contig_25690	9435	1.29639	1.29639	0.833115
contig_25691	14607	1.45632	1.45632	1.96936
contig_25692	24232	3.14903	3.14903	2.21727
contig_25693	15478	1.24602	1.24602	1.85173
contig_25695	15865	1.77035	1.77035	2.18078
contig_25697	18457	1.40766	1.40766	1.50731
contig_25698	26122	1.22478	1.22478	4.66552
contig_25699	17491	0.385099	0.385099	0.822854
contig_257	24450	0.846337	0.846337	181.214
contig_2570	10252	1.01138	1.01138	3.71272
contig_25700	15157	1.05484	1.05484	2.15546
contig_25701	13391	1.24643	1.24643	1.42654
contig_25702	11333	0.445676	0.445676	0.424194
contig_25703	27109	1.64702	1.64702	1.25669
contig_25704	20449	1.15528	1.15528	1.37523
contig_25705	9525	0.201707	0.201707	0.161034
contig_25706	23468	0.94991	0.94991	0.91793
contig_25707	17587	1.2989	1.2989	2.55562
contig_25708	7219	0.9072	0.9072	0.506062
contig_25709	32165	2.6154	2.6154	4.56383
contig_2571	7286	0.747478	0.747478	2.41548
contig_25710	9810	1.3793	1.3793	0.431526
contig_25711	6872	0.667658	0.667658	0.729587
contig_25712	7707	0.530369	0.530369	0.643484
contig_25714	25575	2.59178	2.59178	4.38578
contig_25715	9053	0.726272	0.726272	0.645179
contig_25716	22140	1.39022	1.39022	1.18877
contig_25717	9704	0.661294	0.661294	0.412857
contig_25718	11872	0.273503	0.273503	0.198717
contig_25719	10831	1.33939	1.33939	0.902567
contig_25720	9915	1.12104	1.12104	1.23508
contig_25721	28253	4.03274	4.03274	51.9247
contig_25722	8328	1.75153	1.75153	1.41012
contig_25723	18303	2.30392	2.30392	1.97752
contig_25725	10547	1.51197	1.51197	0.966276
contig_25726	6159	0.738559	0.738559	0.53931
contig_25727	22623	0.750768	0.750768	1.70377
contig_25728	13723	1.23038	1.23038	1.61002
contig_25729	21388	0.687447	0.687447	0.81185
contig_2573	5400	2.08724	2.08724	5.5252
contig_25730	32330	0.569173	0.569173	0.486851
contig_25731	21459	2.14567	2.14567	3.35951
contig_25732	30618	1.09502	1.09502	1.43468
contig_25733	13198	2.03456	2.03456	2.02156
contig_25734	13123	1.3135	1.3135	1.05097
contig_25735	9142	1.16837	1.16837	0.931058
contig_25736	14015	1.18572	1.18572	0.892323
contig_25738	11405	1.26113	1.26113	0.85957
contig_25739	12314	2.63186	2.63186	12.8021
contig_2574	27274	1.63438	1.63438	3.67186
contig_25740	6336	1.69334	1.69334	2.9116
contig_25741	5834	0.640218	0.640218	0.403526
contig_25744	7926	1.57317	1.57317	1.53108
contig_25745	21495	3.13455	3.13455	24.5642
contig_25746	14498	1.82221	1.82221	2.00769
contig_25747	14148	0.177668	0.177668	0.292392
contig_25748	10756	0.658589	0.658589	0.504534
contig_25749	9811	1.74506	1.74506	1.59737
contig_2575	7361	0.822493	0.822493	0.695761
contig_25750	5799	1.86936	1.86936	0.989649
contig_25751	16090	0.202823	0.202823	0.224042
contig_25752	23899	0.578214	0.578214	0.775168
contig_25753	10122	0.162355	0.162355	0.265791
contig_25754	14440	2.23352	2.23352	2.13127
contig_25755	11285	1.22146	1.22146	1.08458
contig_25756	15284	1.05458	1.05458	1.41337
contig_25757	25042	0.986502	0.986502	0.839503
contig_25758	9171	0.768429	0.768429	0.807838
contig_25759	6138	1.96476	1.96476	1.10399
contig_2576	38150	1.56295	1.56295	1.8331
contig_25760	23879	2.0941	2.0941	2.46337
contig_25761	6633	1.36943	1.36943	0.277723
contig_25763	9557	1.14829	1.14829	1.82142
contig_25765	7644	2.51428	2.51428	1.59512
contig_25766	14335	2.86577	2.86577	2.70501
contig_25767	10220	0.396624	0.396624	0.441894
contig_25768	48894	1.05931	1.05931	1.02336
contig_25769	9596	0.975016	0.975016	0.44297
contig_2577	18756	2.01478	2.01478	4.43524
contig_25770	15351	0.279192	0.279192	0.290698
contig_25771	28177	1.06736	1.06736	0.830389
contig_25772	15220	1.44353	1.44353	1.04314
contig_25773	12309	0.629575	0.629575	0.816639
contig_25774	16133	1.53063	1.53063	1.05678
contig_25775	12383	2.56192	2.56192	3.5822
contig_25776	12669	2.33709	2.33709	1.96534
contig_25777	17360	1.55375	1.55375	2.59395
contig_25778	23362	2.15255	2.15255	3.91488
contig_25779	13125	0.879152	0.879152	0.935229
contig_2578	237466	7.63496	7.63496	10.876
contig_25781	26043	0.371761	0.371761	0.788871
contig_25782	12985	1.95084	1.95084	0.691543
contig_25783	7750	1.91289	1.91289	0.680996
contig_25784	5377	1.32313	1.32313	1.45646
contig_25785	78801	1.6129	1.6129	2.7992
contig_25786	10734	1.053	1.053	0.980187
contig_25787	13996	4.1014	4.1014	3.24236
contig_25788	72105	1.17448	1.17448	1.84418
contig_25789	11415	1.25894	1.25894	0.913193
contig_2579	7575	2.81226	2.81226	5.08632
contig_25790	12142	0.786274	0.786274	1.01882
contig_25791	9151	1.03489	1.03489	1.78318
contig_25793	22352	1.09044	1.09044	1.45207
contig_25794	7802	1.10651	1.10651	1.2581
contig_25795	9748	1.24568	1.24568	0.854288
contig_25796	16564	1.35756	1.35756	1.71783
contig_25797	11506	1.2389	1.2389	1.02554
contig_25798	7021	2.5791	2.5791	2.87878
contig_25799	5677	2.06025	2.06025	0.629194
contig_258	7162	0.411865	0.411865	2.41429
contig_2580	17163	9.54006	9.54006	245.995
contig_25800	10227	1.0904	1.0904	1.75313
contig_25802	14431	12.3363	12.3363	1814.93
contig_25803	27823	2.32505	2.32505	3.33411
contig_25804	129472	52.7394	52.7394	588496
contig_25805	18527	0.197203	0.197203	0.208271
contig_25806	21870	3.18738	3.18738	3.96718
contig_25807	24451	1.63183	1.63183	1.12976
contig_25808	10012	1.77114	1.77114	1.15447
contig_25810	11646	2.16284	2.16284	1.99791
contig_25813	31719	1.42862	1.42862	1.00471
contig_25814	6294	1.09554	1.09554	0.511609
contig_25815	11270	2.9982	2.9982	1.58139
contig_25816	14916	1.14161	1.14161	1.88521
contig_25817	11883	0.594733	0.594733	1.00923
contig_25818	11043	0.412283	0.412283	0.658912
contig_2582	28917	2.13418	2.13418	11.1452
contig_25820	19991	0.689733	0.689733	0.726073
contig_25821	11277	1.29622	1.29622	0.810564
contig_25822	6732	1.33637	1.33637	2.02851
contig_25823	37154	2.14593	2.14593	3.2821
contig_25824	10824	2.0949	2.0949	1.15721
contig_25825	15711	1.20275	1.20275	1.42186
contig_25826	12712	1.23396	1.23396	1.87811
contig_25827	5668	1.07213	1.07213	2.19049
contig_25828	16805	1.16313	1.16313	1.74179
contig_25829	10278	0.791272	0.791272	1.05096
contig_2583	5362	1.02936	1.02936	0.811477
contig_25830	18753	0.690749	0.690749	0.741163
contig_25831	5357	1.67524	1.67524	1.06566
contig_25832	47744	0.436505	0.436505	0.482826
contig_25833	31740	0.970845	0.970845	0.914307
contig_25834	16013	0.125953	0.125953	0.110097
contig_25835	13431	2.45268	2.45268	2.54322
contig_25836	15635	1.28705	1.28705	0.873457
contig_25837	32603	1.8451	1.8451	2.11264
contig_25839	11197	0.683896	0.683896	0.948456
contig_2584	32806	0.381951	0.381951	0.812519
contig_25840	8435	1.628	1.628	1.67553
contig_25841	10309	3.81268	3.81268	15.5839
contig_25842	71781	2.36783	2.36783	2.93537
contig_25843	9900	0.23559	0.23559	0.224625
contig_25844	25023	1.87838	1.87838	3.52874
contig_25845	10232	1.27187	1.27187	0.845333
contig_25846	12579	1.31322	1.31322	0.710772
contig_25847	22236	1.01598	1.01598	1.47637
contig_25848	16459	1.0623	1.0623	0.756107
contig_25849	13913	0.997312	0.997312	1.81842
contig_2585	12336	0.865091	0.865091	0.766556
contig_25850	11003	1.52935	1.52935	1.01238
contig_25851	11511	1.37444	1.37444	0.426139
contig_25853	28185	0	0	0
contig_25854	18952	1.81417	1.81417	1.19342
contig_25855	21657	2.40182	2.40182	1.6277
contig_25856	7695	0.132538	0.132538	0.192407
contig_25858	8272	0.859271	0.859271	0.427298
contig_25859	32434	0.72841	0.72841	1.20751
contig_2586	94489	2.13653	2.13653	2.49354
contig_25860	5906	1.11432	1.11432	0.253821
contig_25862	10090	0.704628	0.704628	0.920221
contig_25863	32476	1.37623	1.37623	1.80555
contig_25864	8074	1.29505	1.29505	1.43025
contig_25865	5701	1.61917	1.61917	1.36952
contig_25866	10447	0.537438	0.537438	0.417603
contig_25867	7606	2.20024	2.20024	0.689754
contig_25868	11592	1.32005	1.32005	1.09425
contig_25869	21421	0.824174	0.824174	1.00186
contig_2587	16772	0.29106	0.29106	0.43386
contig_25870	28391	1.07921	1.07921	2.42718
contig_25871	7512	1.33456	1.33456	0.488385
contig_25872	18838	2.29233	2.29233	1.52755
contig_25873	24894	1.1465	1.1465	0.780204
contig_25874	8537	4.20019	4.20019	5.00724
contig_25875	12331	1.33987	1.33987	0.982137
contig_25876	10745	1.98358	1.98358	2.62182
contig_25877	24701	1.34467	1.34467	2.26851
contig_25878	7234	1.71598	1.71598	1.45767
contig_25879	7578	1.36712	1.36712	0.618
contig_2588	10417	2.78747	2.78747	3.03454
contig_25882	19573	1.16851	1.16851	1.01275
contig_25883	9641	2.1748	2.1748	1.66554
contig_25884	10114	0.587615	0.587615	0.62513
contig_25885	11532	0.412669	0.412669	0.582829
contig_25886	7212	1.41263	1.41263	0.791043
contig_25887	7783	0.576968	0.576968	0.511137
contig_25888	14179	0.462399	0.462399	0.74864
contig_25889	9261	0.985073	0.985073	0.907953
contig_2589	6154	0.498334	0.498334	0.284345
contig_25890	10379	1.4018	1.4018	2.79721
contig_25891	7359	0.069219	0.069219	0.0644369
contig_25893	5254	0.572492	0.572492	0.408227
contig_25894	8040	1.89556	1.89556	1.38821
contig_25895	16455	0.668629	0.668629	0.564261
contig_25896	8075	2.70271	2.70271	1.64882
contig_25897	18824	2.04407	2.04407	2.95589
contig_25898	11756	1.44322	1.44322	0.662463
contig_259	5222	1.95032	1.95032	48.9786
contig_2590	40863	3.32164	3.32164	2.50627
contig_25901	49122	0.947827	0.947827	0.96977
contig_25902	13498	1.8611	1.8611	1.41777
contig_25903	16702	1.1044	1.1044	2.84704
contig_25904	5505	1.38674	1.38674	1.29095
contig_25905	14362	2.34161	2.34161	1.01011
contig_25906	6817	0.898005	0.898005	0.821032
contig_25907	13409	2.46157	2.46157	2.35214
contig_25908	13897	1.30719	1.30719	0.73169
contig_25909	5652	0.725554	0.725554	0.618721
contig_2591	110819	3.52062	3.52062	6.71565
contig_25911	31267	4.19192	4.19192	9.54575
contig_25913	41380	1.20177	1.20177	3.10051
contig_25914	7975	0.487284	0.487284	0.616923
contig_25915	6677	1.60732	1.60732	0.390243
contig_25916	6476	0.00695542	0.00695542	0.00690865
contig_25917	6580	0.605443	0.605443	0.526673
contig_25918	9430	0.644073	0.644073	0.765735
contig_25919	28001	1.68859	1.68859	1.65286
contig_2592	16056	1.62021	1.62021	2.1464
contig_25920	19639	1.93786	1.93786	1.14936
contig_25921	7614	1.51112	1.51112	0.843788
contig_25922	8857	1.6566	1.6566	0.743999
contig_25923	25074	1.18633	1.18633	1.16414
contig_25924	6745	1.51645	1.51645	0.512978
contig_25925	25120	0.795595	0.795595	1.11674
contig_25926	21861	1.54185	1.54185	1.73288
contig_25927	5358	1.15803	1.15803	0.996882
contig_25929	14597	1.08763	1.08763	2.3859
contig_2593	28842	2.39816	2.39816	2.36806
contig_25930	7833	3.937	3.937	13.934
contig_25931	8956	1.47593	1.47593	1.72934
contig_25932	8792	1.04629	1.04629	1.74204
contig_25933	5978	0.692862	0.692862	0.418417
contig_25935	10440	1.7207	1.7207	1.61088
contig_25936	23618	0.45692	0.45692	0.888665
contig_25938	84262	1.90912	1.90912	2.84454
contig_25939	36601	1.24622	1.24622	1.50499
contig_2594	27969	1.80567	1.80567	2.41312
contig_25940	9592	1.6559	1.6559	0.991109
contig_25941	7663	1.44589	1.44589	0.823257
contig_25942	31220	1.26926	1.26926	1.91385
contig_25943	9886	0.256574	0.256574	0.390475
contig_25944	16558	1.07795	1.07795	1.32501
contig_25945	14469	0.385711	0.385711	0.967693
contig_25946	32810	1.13337	1.13337	1.0683
contig_25947	15099	2.06161	2.06161	2.48702
contig_25948	5455	2.1804	2.1804	1.70641
contig_25949	98704	2.41175	2.41175	4.80551
contig_25950	15522	1.55562	1.55562	2.8922
contig_25951	6771	2.20511	2.20511	0.718319
contig_25952	7383	0.246094	0.246094	0.490043
contig_25953	11513	1.23392	1.23392	1.48496
contig_25954	16571	0.745022	0.745022	0.52143
contig_25955	26744	0.95405	0.95405	1.10702
contig_25956	7081	1.56096	1.56096	1.83248
contig_25957	11846	1.82592	1.82592	2.02573
contig_25958	8003	0.518401	0.518401	0.779363
contig_25959	34433	1.58277	1.58277	2.09809
contig_2596	14774	1.22285	1.22285	0.680796
contig_25960	27094	1.02839	1.02839	1.1064
contig_25961	10694	0.0473255	0.0473255	0.0450842
contig_25962	13800	1.03077	1.03077	0.431786
contig_25963	13368	0.917991	0.917991	1.4143
contig_25964	18938	5.50091	5.50091	65.6431
contig_25965	31439	2.12643	2.12643	3.25035
contig_25966	14338	1.10812	1.10812	0.803636
contig_25967	9640	0.819916	0.819916	1.08349
contig_25968	8539	1.03612	1.03612	1.65668
contig_25969	12513	2.09399	2.09399	1.33001
contig_2597	38826	2.16181	2.16181	3.71959
contig_25970	15950	0.96	0.96	0.998337
contig_25971	16528	2.54097	2.54097	4.30946
contig_25972	9626	2.21222	2.21222	0.891157
contig_25973	6962	1.09762	1.09762	0.41992
contig_25974	10124	0.184379	0.184379	0.213524
contig_25975	14063	1.81974	1.81974	1.51795
contig_25976	10035	2.11735	2.11735	1.02142
contig_25977	23560	1.49124	1.49124	1.73325
contig_25978	47708	1.33422	1.33422	1.84936
contig_25980	10211	0.945731	0.945731	1.54718
contig_25981	9423	1.7111	1.7111	1.04468
contig_25982	15395	1.441	1.441	2.27358
contig_25983	16048	1.15247	1.15247	1.17232
contig_25984	5695	1.06564	1.06564	0.714678
contig_25985	25511	1.50889	1.50889	1.39703
contig_25986	9202	1.05424	1.05424	2.01059
contig_25987	16159	2.27128	2.27128	1.02315
contig_25988	9343	1.1636	1.1636	1.1801
contig_25990	11477	0.742739	0.742739	0.575043
contig_25991	19214	1.94922	1.94922	1.41856
contig_25992	6277	0.413579	0.413579	0.36664
contig_25993	62945	1.57452	1.57452	3.06216
contig_25994	13472	0.0318271	0.0318271	0.0308162
contig_25995	13341	1.12668	1.12668	1.96039
contig_25996	34063	0.807242	0.807242	0.619345
contig_25997	9657	1.499	1.499	1.43811
contig_25998	35659	0.847729	0.847729	1.437
contig_26	5249	2.23554	2.23554	2.37501
contig_2600	26207	1.37936	1.37936	1.44551
contig_26000	18188	0.271316	0.271316	0.225578
contig_26001	10301	2.27564	2.27564	1.45687
contig_26002	15676	2.35785	2.35785	1.61888
contig_26003	28387	2.33538	2.33538	2.5104
contig_26004	13480	1.73241	1.73241	1.68942
contig_26006	7482	0.0675123	0.0675123	0.0629584
contig_26007	13546	15.5666	15.5666	3154.33
contig_26008	21023	1.93235	1.93235	4.1331
contig_26009	10558	1.2304	1.2304	1.65437
contig_2601	41381	1.63025	1.63025	3.51193
contig_26010	5542	3.5434	3.5434	3.38588
contig_26011	26174	1.08611	1.08611	1.12986
contig_26012	10829	1.14252	1.14252	0.840741
contig_26013	8846	1.51253	1.51253	1.45957
contig_26015	14106	1.17849	1.17849	0.829965
contig_26017	50376	2.99267	2.99267	4.57034
contig_26018	5991	0.0564972	0.0564972	0.0533261
contig_26019	12777	0.00126713	0.00126713	0.00126579
contig_2602	32548	1.30193	1.30193	2.84139
contig_26020	18983	2.16131	2.16131	1.39529
contig_26021	5579	1.26985	1.26985	0.469361
contig_26022	6973	2.46915	2.46915	0.408
contig_26023	5710	1.36421	1.36421	0.764414
contig_26024	15316	1.84373	1.84373	2.32327
contig_26025	8530	0.56253	0.56253	0.746648
contig_26026	6275	1.7742	1.7742	0.68592
contig_26027	17453	0.75328	0.75328	0.483126
contig_26028	22202	1.39248	1.39248	1.40284
contig_26029	6211	1.38657	1.38657	1.52988
contig_2603	29474	3.19455	3.19455	9.64567
contig_26030	13016	0.502099	0.502099	0.294465
contig_26031	18827	2.95759	2.95759	6.00126
contig_26032	22931	1.59146	1.59146	2.87169
contig_26033	32208	1.7051	1.7051	1.31287
contig_26034	8251	0.589804	0.589804	0.583948
contig_26035	22414	0.418344	0.418344	0.584053
contig_26036	54129	2.60488	2.60488	3.78029
contig_26038	12317	1.4961	1.4961	1.13525
contig_2604	6405	1.7263	1.7263	0.929797
contig_26040	23270	1.23352	1.23352	1.56274
contig_26041	8183	2.72264	2.72264	0.748798
contig_26042	10042	0.748989	0.748989	0.469092
contig_26043	22642	1.30611	1.30611	1.00531
contig_26044	9947	1.94019	1.94019	1.50783
contig_26045	25778	0.484197	0.484197	0.881267
contig_26047	16749	0.121212	0.121212	0.251327
contig_26048	5906	0.700486	0.700486	0.601845
contig_2605	5435	0	0	0
contig_26050	8149	1.83185	1.83185	0.884559
contig_26052	13025	2.44777	2.44777	4.47431
contig_26053	30530	2.63697	2.63697	2.5066
contig_26054	6842	0.23954	0.23954	0.255713
contig_26055	24198	1.10862	1.10862	1.32491
contig_26056	32182	1.35755	1.35755	1.77671
contig_26057	21944	1.53515	1.53515	0.962283
contig_26058	11932	1.46376	1.46376	1.53619
contig_26059	5476	1.93748	1.93748	0.622016
contig_2606	5635	2.44941	2.44941	0.339043
contig_26062	36993	0.612952	0.612952	0.676705
contig_26063	11803	0.867759	0.867759	1.20354
contig_26064	25063	1.16417	1.16417	0.71111
contig_26065	25198	1.81671	1.81671	1.85665
contig_26066	16755	2.30431	2.30431	2.61911
contig_26069	47760	0.158538	0.158538	0.212207
contig_2607	1.62933e+06	9.51475	9.51475	17.0223
contig_26070	16139	1.82013	1.82013	1.06705
contig_26071	8454	0.840679	0.840679	0.628468
contig_26073	10454	0.921099	0.921099	1.13686
contig_26074	10180	1.25653	1.25653	1.04669
contig_26075	5609	1.1982	1.1982	0.724375
contig_26076	16189	0.476962	0.476962	0.478954
contig_26077	6503	0.272627	0.272627	0.289958
contig_26078	6511	0.413143	0.413143	0.407886
contig_26079	14361	0.695306	0.695306	0.638843
contig_2608	9411	1.7321	1.7321	1.30393
contig_26080	11451	0.962127	0.962127	1.36863
contig_26081	13449	1.58531	1.58531	1.42692
contig_26082	5907	1.30137	1.30137	0.888091
contig_26085	38893	1.32667	1.32667	1.22657
contig_26086	9295	1.26331	1.26331	0.527305
contig_26087	20487	2.23214	2.23214	2.33633
contig_26088	23368	0.814971	0.814971	0.884802
contig_26089	6035	0.631436	0.631436	0.670886
contig_2609	24281	0.93987	0.93987	0.981892
contig_26090	10458	1.65415	1.65415	0.834966
contig_26092	9106	0.785395	0.785395	0.573701
contig_26093	18439	1.88731	1.88731	3.30268
contig_26094	8034	1.00419	1.00419	0.500412
contig_26095	6313	0.969171	0.969171	0.761461
contig_26096	21621	1.38885	1.38885	1.69112
contig_26097	12309	1.46377	1.46377	0.679782
contig_26098	18014	1.23774	1.23774	1.23127
contig_26099	7535	0.623697	0.623697	0.880456
contig_2610	13938	1.5644	1.5644	1.699
contig_26100	13406	1.33245	1.33245	1.80927
contig_26102	13994	1.8863	1.8863	1.35923
contig_26103	18184	3.25518	3.25518	7.01664
contig_26104	24509	1.65635	1.65635	3.7534
contig_26105	14374	2.37711	2.37711	1.6403
contig_26106	12036	2.50547	2.50547	0.585359
contig_26107	31597	1.44405	1.44405	1.78949
contig_26109	116206	2.96626	2.96626	2.50475
