contigName	contigLen	totalAvgDepth	mapped_sorted_combined.bam	mapped_sorted_combined.bam-var
contig_22689	9209	1.1137	1.1137	0.473025
contig_2269	7482	1.39907	1.39907	0.357118
contig_22690	16621	1.25427	1.25427	1.021
contig_22691	9506	0.866289	0.866289	0.748684
contig_22692	37746	2.60068	2.60068	5.62527
contig_22693	50662	2.14258	2.14258	2.91723
contig_22696	7416	0.904762	0.904762	0.667861
contig_22697	17161	0.890306	0.890306	0.833737
contig_22698	10817	0.616481	0.616481	0.692387
contig_2270	39177	6.82366	6.82366	14.164
contig_22700	16366	0.519857	0.519857	0.679749
contig_22701	13630	2.59251	2.59251	3.30288
contig_22702	12726	1.73108	1.73108	1.53501
contig_22703	39338	1.07946	1.07946	1.37444
contig_22704	9951	1.39098	1.39098	1.90655
contig_22705	21465	1.43758	1.43758	0.882887
contig_22706	7966	2.00422	2.00422	7.73035
contig_22707	15460	1.58008	1.58008	1.15848
contig_22708	36843	0.712479	0.712479	0.728523
contig_22709	10383	0.755692	0.755692	0.907703
contig_2271	12620	0.454691	0.454691	0.320965
contig_22710	11204	0.506152	0.506152	0.565201
contig_22711	19633	2.20818	2.20818	1.50175
contig_22712	33190	1.11413	1.11413	1.56885
contig_22713	8674	1.80572	1.80572	1.25617
contig_22714	11203	1.0085	1.0085	0.772979
contig_22715	8898	0.872428	0.872428	0.863807
contig_22716	23004	2.41096	2.41096	1.38102
contig_22717	15592	0.32036	0.32036	0.345668
contig_22718	14789	2.38179	2.38179	1.52482
contig_22719	9330	1.40763	1.40763	0.928293
contig_2272	56604	1.79509	1.79509	2.4581
contig_22720	33397	1.60032	1.60032	2.16503
contig_22721	22634	2.81889	2.81889	6.08308
contig_22722	14370	2.94887	2.94887	1.96606
contig_22723	5494	0.619948	0.619948	0.58226
contig_22726	51490	1.28722	1.28722	2.10848
contig_22728	15704	2.76893	2.76893	4.64246
contig_22729	6580	2.37372	2.37372	1.9476
contig_22730	14613	1.92104	1.92104	1.02168
contig_22731	18461	0.492327	0.492327	0.665466
contig_22732	7881	0.548183	0.548183	0.552741
contig_22733	59732	0.913951	0.913951	1.44405
contig_22734	6203	0	0	0
contig_22735	36476	2.86131	2.86131	3.8725
contig_22736	38009	0.531287	0.531287	0.69462
contig_22738	11137	0.949759	0.949759	1.27233
contig_2274	25599	1.71362	1.71362	2.32734
contig_22740	8799	0.528038	0.528038	1.00158
contig_22741	12910	2.60282	2.60282	2.20098
contig_22742	15155	0.195202	0.195202	0.307861
contig_22744	34746	1.0457	1.0457	2.86753
contig_22745	10728	0.517489	0.517489	0.700902
contig_22746	7193	0.555871	0.555871	0.386098
contig_22747	16148	1.26903	1.26903	1.58376
contig_22748	43496	0.434804	0.434804	0.555804
contig_22749	9733	2.00146	2.00146	0.708198
contig_2275	17881	0.86611	0.86611	1.86173
contig_22750	6864	0.653709	0.653709	0.445074
contig_22751	7047	0.426852	0.426852	0.285872
contig_22752	16604	1.00711	1.00711	1.45788
contig_22754	19688	2.5909	2.5909	2.21365
contig_22755	12643	0.673017	0.673017	0.458186
contig_22756	5773	0.354793	0.354793	0.361637
contig_22757	22277	0.0869074	0.0869074	0.0793696
contig_22759	31862	0.347912	0.347912	0.47334
contig_2276	22608	3.41179	3.41179	7.63737
contig_22761	9249	2.20618	2.20618	0.990538
contig_22762	14945	0.904089	0.904089	1.03775
contig_22763	29854	2.5335	2.5335	2.81931
contig_22764	16839	0.536341	0.536341	0.4016
contig_22765	45922	1.5478	1.5478	1.44785
contig_22768	8653	1.60849	1.60849	0.71714
contig_22769	9874	1.70825	1.70825	2.20096
contig_2277	17955	2.17905	2.17905	2.38967
contig_22770	9802	0.84656	0.84656	1.07679
contig_22771	29866	1.68912	1.68912	1.25605
contig_22772	6639	0.077824	0.077824	0.0717683
contig_22773	9708	1.6448	1.6448	2.24001
contig_22774	13215	1.12606	1.12606	1.6182
contig_22775	14901	0.951664	0.951664	1.02963
contig_22776	15753	3.05255	3.05255	3.05374
contig_22777	13471	1.42842	1.42842	0.58213
contig_22778	17984	0.320511	0.320511	0.273524
contig_22779	38262	0.44587	0.44587	0.74317
contig_22780	9400	1.37632	1.37632	1.22882
contig_22781	9731	1.1957	1.1957	1.60455
contig_22782	13621	1.68369	1.68369	2.26525
contig_22783	124277	1.63209	1.63209	2.70515
contig_22784	8529	1.10514	1.10514	0.699515
contig_22785	8332	0.529333	0.529333	0.750877
contig_22787	5380	1.23136	1.23136	0.575639
contig_22788	16054	1.18014	1.18014	0.890318
contig_22789	5476	1.18119	1.18119	0.720375
contig_22790	40698	3.60057	3.60057	4.274
contig_22791	30235	0.162539	0.162539	0.217095
contig_22792	8239	0.805786	0.805786	0.649825
contig_22793	17535	2.43814	2.43814	4.38519
contig_22794	14845	2.0228	2.0228	2.275
contig_22795	13940	0.064467	0.064467	0.0603106
contig_22796	46536	1.55111	1.55111	2.61875
contig_22797	6112	0	0	0
contig_22798	6333	0.631085	0.631085	0.717503
contig_22799	41347	0.0444693	0.0444693	0.113932
contig_2280	11651	13.4094	13.4094	94.1829
contig_22800	18643	1.90348	1.90348	3.26605
contig_22802	5722	0.693647	0.693647	0.386316
contig_22803	20861	2.52615	2.52615	2.48791
contig_22804	7977	0.907627	0.907627	0.448779
contig_22805	5365	2.5001	2.5001	1.20979
contig_22806	14235	2.26482	2.26482	2.41544
contig_22807	6352	1.00629	1.00629	0.856431
contig_22808	12426	0.580401	0.580401	1.14004
contig_22809	38134	2.31324	2.31324	2.51244
contig_2281	9542	1.36563	1.36563	2.48409
contig_22810	13657	0.802473	0.802473	1.24697
contig_22811	5036	0.907491	0.907491	0.670649
contig_22812	16847	2.33425	2.33425	1.84553
contig_22813	6805	1.52757	1.52757	1.13204
contig_22814	7906	2.07826	2.07826	0.41669
contig_22815	33630	0.814516	0.814516	1.33619
contig_22816	40430	1.11154	1.11154	1.18747
contig_22818	19232	0.812127	0.812127	1.33004
contig_2282	5793	5.61085	5.61085	4.14944
contig_22820	5843	2.0729	2.0729	1.32128
contig_22821	5853	0.942136	0.942136	0.576123
contig_22822	82660	1.93375	1.93375	3.98706
contig_22823	11859	1.30609	1.30609	3.02081
contig_22824	8270	1.92352	1.92352	1.0355
contig_22825	29420	1.36235	1.36235	1.51702
contig_22826	13684	0.651544	0.651544	0.74149
contig_22827	30126	2.16934	2.16934	1.7189
contig_22828	7409	0.977821	0.977821	1.03767
contig_22829	10563	1.38221	1.38221	2.02895
contig_2283	9345	13.6303	13.6303	44.5572
contig_22830	8282	0.794761	0.794761	1.27225
contig_22832	20293	2.21725	2.21725	2.20938
contig_22833	53358	1.96993	1.96993	3.47037
contig_22834	8687	1.41748	1.41748	0.584152
contig_22835	38288	2.07001	2.07001	4.60853
contig_22836	21728	2.13662	2.13662	2.67145
contig_22837	8094	1.26825	1.26825	0.746711
contig_22840	5794	1.51683	1.51683	1.09894
contig_22842	13613	1.37391	1.37391	0.555761
contig_22843	29364	1.28096	1.28096	1.3955
contig_22844	16026	2.07363	2.07363	1.97373
contig_22845	9870	0.608333	0.608333	0.421825
contig_22846	5174	1.37958	1.37958	1.01835
contig_22847	29620	0.645979	0.645979	0.654423
contig_22848	11133	2.13157	2.13157	0.976729
contig_22849	8990	1.10147	1.10147	0.970218
contig_2285	8997	17.7277	17.7277	60.9261
contig_22850	61667	1.6632	1.6632	2.54173
contig_22851	9394	1.87678	1.87678	2.44501
contig_22852	14841	1.23191	1.23191	1.40813
contig_22854	67198	3.59635	3.59635	4.71302
contig_22855	9984	0.689445	0.689445	0.756819
contig_22856	63544	1.51383	1.51383	2.47846
contig_22857	5842	0.314652	0.314652	0.351336
contig_22858	12932	1.99867	1.99867	1.82247
contig_22859	48743	3.47542	3.47542	11.8737
contig_2286	19681	2.69198	2.69198	18.2073
contig_22860	17864	0.736423	0.736423	1.10544
contig_22861	9186	1.37472	1.37472	0.875133
contig_22862	6075	0.518481	0.518481	0.545112
contig_22863	12122	0.870698	0.870698	1.00709
contig_22864	26757	0.504867	0.504867	0.363698
contig_22865	11208	1.30195	1.30195	1.34517
contig_22867	8790	0.346759	0.346759	0.409693
contig_22868	112710	3.00436	3.00436	3.60382
contig_22869	31072	0.993306	0.993306	0.751208
contig_2287	5129	1.0962	1.0962	0.86922
contig_22871	12221	1.87979	1.87979	2.68654
contig_22872	16693	2.54247	2.54247	12.7038
contig_22873	7813	1.77802	1.77802	3.05857
contig_22874	14458	1.65677	1.65677	1.06243
contig_22875	40868	0.594405	0.594405	1.02363
contig_22876	16853	1.13058	1.13058	1.16726
contig_22877	35675	1.4478	1.4478	1.45621
contig_22878	16002	2.1268	2.1268	1.37772
contig_22879	20407	4.52031	4.52031	7.01439
contig_2288	7866	0.90267	0.90267	0.655873
contig_22880	6776	0.83278	0.83278	0.726437
contig_22881	14226	1.47663	1.47663	2.75549
contig_22882	9753	1.48266	1.48266	0.808744
contig_22883	10759	0.658498	0.658498	0.778067
contig_22884	13092	0.818807	0.818807	1.29979
contig_22885	9499	3.15285	3.15285	2.21184
contig_22886	7713	2.54595	2.54595	2.85277
contig_22887	16393	1.63874	1.63874	2.89893
contig_22888	15198	5.35772	5.35772	3.49115
contig_22889	9551	2.04691	2.04691	1.54527
contig_2289	16276	3.05767	3.05767	1.91091
contig_22890	8111	2.79764	2.79764	2.50062
contig_22891	37257	1.5029	1.5029	2.21895
contig_22892	15020	1.56348	1.56348	2.88992
contig_22894	13990	2.10296	2.10296	2.31961
contig_22895	34898	0.614913	0.614913	0.901409
contig_22896	31115	3.07337	3.07337	3.51469
contig_22897	6486	1.55792	1.55792	2.34661
contig_22898	10159	2.29054	2.29054	3.5413
contig_229	237079	5.79899	5.79899	5.97413
contig_2290	7796	0.455009	0.455009	0.569264
contig_22900	7441	0.992731	0.992731	0.981688
contig_22902	9883	1.00853	1.00853	1.02061
contig_22903	11645	0.260461	0.260461	0.280002
contig_22904	30516	0.379009	0.379009	0.621027
contig_22905	7313	0.894597	0.894597	0.777913
contig_22906	9859	2.94047	2.94047	1.8499
contig_22907	10758	2.1382	2.1382	1.60547
contig_22908	14840	1.21538	1.21538	1.00635
contig_22909	12278	0.94723	0.94723	1.70486
contig_2291	8410	1.41247	1.41247	1.2683
contig_22910	9361	1.49332	1.49332	1.24158
contig_22911	7149	0.631662	0.631662	0.723673
contig_22912	9851	2.09607	2.09607	0.715343
contig_22913	15682	0.561679	0.561679	0.863654
contig_22914	22160	0.972058	0.972058	0.969854
contig_22915	51179	1.03768	1.03768	1.72471
contig_22916	59759	1.96009	1.96009	2.47137
contig_22917	8892	0	0	0
contig_22918	24834	2.52658	2.52658	3.27754
contig_22919	6819	1.47308	1.47308	0.782325
contig_2292	252076	2.13171	2.13171	2.91787
contig_22920	13942	2.01566	2.01566	2.48102
contig_22921	44368	1.20736	1.20736	2.4466
contig_22922	52342	2.06499	2.06499	2.95333
contig_22923	11683	0.173329	0.173329	0.229656
contig_22924	11432	0.0904095	0.0904095	0.0822456
contig_22925	133540	1.27612	1.27612	4.7762
contig_22926	6514	4.31568	4.31568	49.9033
contig_22927	11575	1.27554	1.27554	1.0823
contig_22928	45994	0.993391	0.993391	1.48069
contig_22929	10813	1.92385	1.92385	2.10792
contig_2293	14278	2.48691	2.48691	1.26627
contig_22931	6076	1.03341	1.03341	0.432666
contig_22932	27280	2.57556	2.57556	1.78508
contig_22933	13772	1.1339	1.1339	0.942368
contig_22934	8286	2.50737	2.50737	1.60676
contig_22935	6100	1.62319	1.62319	1.80487
contig_22936	27783	0.878587	0.878587	1.89205
contig_22937	37474	0.830324	0.830324	1.5798
contig_22938	15713	3.1208	3.1208	5.7572
contig_22939	21698	1.38324	1.38324	1.15912
contig_2294	14209	2.03066	2.03066	2.87407
contig_22940	33859	2.06328	2.06328	3.25702
contig_22941	37931	1.04881	1.04881	1.56353
contig_22942	38471	2.38217	2.38217	3.03236
contig_22943	21325	0.602692	0.602692	1.41891
contig_22944	18850	2.23519	2.23519	1.49045
contig_22945	18824	2.13313	2.13313	1.41875
contig_22946	7671	0.254487	0.254487	0.18975
contig_22947	5920	0.345234	0.345234	0.226075
contig_22948	9684	0.435389	0.435389	0.536145
contig_22949	7587	1.31464	1.31464	0.518303
contig_2295	54866	1.34341	1.34341	126.456
contig_22950	7419	4.74825	4.74825	33.7434
contig_22951	6000	0.0726496	0.0726496	0.0673849
contig_22953	5927	1.17552	1.17552	1.29739
contig_22954	13832	1.03793	1.03793	1.02029
contig_22955	7919	2.50418	2.50418	2.57528
contig_22956	20399	1.57168	1.57168	1.07068
contig_22957	59483	3.46384	3.46384	5.10322
contig_22958	21438	1.9216	1.9216	3.42465
contig_22959	16047	1.66648	1.66648	0.67369
contig_2296	13733	1.78193	1.78193	1.6833
contig_22960	17017	1.88433	1.88433	2.88019
contig_22961	21256	1.10196	1.10196	1.05696
contig_22962	15808	2.17889	2.17889	3.4921
contig_22963	17697	1.82641	1.82641	2.62243
contig_22964	7757	0.121073	0.121073	0.106428
contig_22965	13981	1.04063	1.04063	0.735444
contig_22966	35083	0.813099	0.813099	1.40625
contig_22967	15551	0.885527	0.885527	0.772232
contig_22968	8931	1.6653	1.6653	0.97278
contig_22969	12015	1.51218	1.51218	4.37233
contig_2297	30269	0.993924	0.993924	2.5369
contig_22970	47336	1.08096	1.08096	1.93577
contig_22971	9411	1.34478	1.34478	0.920579
contig_22972	18308	2.15822	2.15822	1.74627
contig_22973	26980	1.64432	1.64432	1.01614
contig_22974	7609	0.448854	0.448854	0.512872
contig_22975	15002	0.0564907	0.0564907	0.0592188
contig_22976	21310	1.86281	1.86281	1.93477
contig_22977	17847	0.897271	0.897271	0.98498
contig_22978	7140	1.13333	1.13333	1.73425
contig_22979	19227	2.38806	2.38806	3.60338
contig_2298	9687	0.981965	0.981965	0.918537
contig_22980	45411	1.27392	1.27392	2.0381
contig_22981	63763	2.78338	2.78338	4.42985
contig_22982	5261	1.66054	1.66054	0.42857
contig_22983	5090	1.68907	1.68907	0.430944
contig_22984	29144	0.94423	0.94423	1.13358
contig_22985	25631	0.869668	0.869668	0.96786
contig_22986	13341	0.911834	0.911834	0.913219
contig_22987	7006	4.1673	4.1673	2.16858
contig_22988	13512	1.66165	1.66165	1.82068
contig_22989	7744	0.122333	0.122333	0.107377
contig_2299	6788	0.266044	0.266044	0.195303
contig_22990	21349	1.42214	1.42214	1.0255
contig_22991	15056	0.123641	0.123641	0.108334
contig_22992	6298	1.40403	1.40403	1.50485
contig_22994	35981	1.97176	1.97176	2.07863
contig_22995	11287	1.81476	1.81476	1.61735
contig_22996	15448	0.673421	0.673421	1.28844
contig_22997	5202	1.37688	1.37688	0.663695
contig_22998	8409	2.20995	2.20995	1.12173
contig_22999	20388	2.20565	2.20565	4.33843
contig_23	5203	1.28458	1.28458	1.83711
contig_230	11780	2.41582	2.41582	9.66938
contig_2300	12375	1.66748	1.66748	0.890653
contig_23001	12004	2.18458	2.18458	3.39952
contig_23003	12997	1.69059	1.69059	2.0117
contig_23004	36511	1.78361	1.78361	7.46084
contig_23005	41409	1.21741	1.21741	1.61154
contig_23006	7800	0.354902	0.354902	0.437112
contig_23007	11664	1.61942	1.61942	0.618477
contig_23008	10665	0.237185	0.237185	0.180961
contig_23009	24060	0.874739	0.874739	1.1455
contig_2301	8488	2.1721	2.1721	2.39268
contig_23011	7704	0.31758	0.31758	0.306771
contig_23012	33371	2.64188	2.64188	3.38667
contig_23013	30620	2.10692	2.10692	3.73821
contig_23014	32664	1.753	1.753	2.57775
contig_23015	15024	0.766371	0.766371	0.867148
contig_23016	9142	1.97086	1.97086	1.05732
contig_23017	14204	1.43497	1.43497	1.37067
contig_23019	42930	1.15664	1.15664	2.09102
contig_2302	6996	0.526001	0.526001	0.476987
contig_23020	11580	1.17997	1.17997	1.62373
contig_23021	11078	2.39037	2.39037	3.82951
contig_23022	6025	0.48	0.48	0.484614
contig_23023	22805	0.437431	0.437431	0.75251
contig_23024	5658	1.26888	1.26888	0.914937
contig_23025	7902	0.000257998	0.000257998	0.000258017
contig_23026	17584	2.14684	2.14684	2.47791
contig_23027	6271	0.46316	0.46316	0.476447
contig_23028	8964	0.558203	0.558203	0.970107
contig_23029	18959	0.638418	0.638418	0.963332
contig_2303	80209	3.31391	3.31391	7.20044
contig_23030	19483	0.206124	0.206124	0.247752
contig_23031	15365	2.05041	2.05041	1.08629
contig_23032	17072	0.579482	0.579482	0.820702
contig_23033	8388	2.40265	2.40265	0.736862
contig_23034	13908	2.79568	2.79568	1.13055
contig_23035	20763	1.8892	1.8892	3.59521
contig_23036	20785	1.87051	1.87051	2.87805
contig_23037	22217	1.91693	1.91693	3.85007
contig_23038	33276	2.36959	2.36959	2.94829
contig_23039	6358	1.88015	1.88015	0.854945
contig_2304	7257	1.24342	1.24342	2.61552
contig_23040	39860	1.30456	1.30456	1.09498
contig_23041	27476	1.07941	1.07941	0.866908
contig_23042	23329	2.38505	2.38505	3.16982
contig_23043	41269	1.02641	1.02641	1.09859
contig_23044	29372	0.136199	0.136199	0.233325
contig_23047	13478	0.274685	0.274685	0.422258
contig_23048	9191	0.799358	0.799358	0.528516
contig_23049	6861	1.63985	1.63985	4.28177
contig_2305	21575	3.00089	3.00089	3.0914
contig_23050	32814	0.261174	0.261174	0.553928
contig_23051	6201	0.0823004	0.0823004	0.0755393
contig_23052	47016	1.10829	1.10829	1.71248
contig_23053	15056	0.913055	0.913055	1.06521
contig_23054	8006	1.08503	1.08503	0.964415
contig_23055	16230	1.01107	1.01107	1.36035
contig_23056	39587	0.537668	0.537668	0.932243
contig_23057	24020	0.812484	0.812484	0.654687
contig_23058	33041	1.06184	1.06184	1.65387
contig_23059	5901	1.16867	1.16867	1.06652
contig_2306	131197	1.72704	1.72704	2.87102
contig_23060	6009	1.63338	1.63338	1.739
contig_23061	7364	0.797754	0.797754	1.12711
contig_23062	7919	1.9099	1.9099	1.68144
contig_23063	8671	1.87408	1.87408	1.57383
contig_23064	28358	0.620604	0.620604	0.425116
contig_23066	21071	0.349792	0.349792	0.55017
contig_23067	15087	1.83424	1.83424	1.8322
contig_23068	19030	1.91298	1.91298	0.954895
contig_23069	12082	0.577439	0.577439	0.568632
contig_23070	17015	770.605	770.605	1.91642e+07
contig_23071	25606	0.703017	0.703017	0.730871
contig_23072	16592	0.182095	0.182095	0.148976
contig_23073	8503	0.632827	0.632827	0.356632
contig_23074	6223	1.66458	1.66458	2.24001
contig_23075	5837	0.484966	0.484966	0.533681
contig_23076	23993	0.525311	0.525311	0.59798
contig_23077	13572	0.987856	0.987856	1.23765
contig_23078	59905	0.978094	0.978094	1.16135
contig_23079	11633	1.01289	1.01289	0.858061
contig_2308	151947	22.0304	22.0304	115.905
contig_23080	14803	1.369	1.369	1.2216
contig_23081	17609	2.08803	2.08803	1.89689
contig_23082	8241	3.54307	3.54307	5.56961
contig_23083	12164	0.63451	0.63451	0.788206
contig_23084	77258	1.34083	1.34083	2.13135
contig_23085	7717	1.49597	1.49597	0.937327
contig_23086	40476	1.40391	1.40391	4.8968
contig_23088	17604	0.747279	0.747279	0.825115
contig_23089	14164	1.2135	1.2135	2.3135
contig_23090	11194	0.0517928	0.0517928	0.0491162
contig_23092	7521	0.739791	0.739791	0.388176
contig_23093	69830	1.24687	1.24687	1.40852
contig_23094	25131	1.25387	1.25387	2.4663
contig_23095	11123	0.307391	0.307391	0.499743
contig_23096	7729	0.398338	0.398338	0.499147
contig_23097	21914	1.93397	1.93397	3.47158
contig_23098	24811	0.656178	0.656178	0.679729
contig_23099	10816	1.5511	1.5511	1.9486
contig_231	14517	2.04566	2.04566	2.22023
contig_2310	36245	2.42042	2.42042	6.33309
contig_23101	23551	1.79569	1.79569	1.86686
contig_23102	26888	1.08037	1.08037	1.83527
contig_23103	16261	0.842778	0.842778	0.493074
contig_23104	17804	2.34394	2.34394	4.98551
contig_23105	8250	0.511605	0.511605	0.564001
contig_23106	12053	3.22835	3.22835	2.42503
contig_23107	12494	0.805007	0.805007	0.803839
contig_23108	22651	1.88907	1.88907	1.57418
contig_23109	6399	0.0800128	0.0800128	0.0736267
contig_2311	6937	0.293797	0.293797	0.310964
contig_23111	8954	1.18685	1.18685	0.734466
contig_23112	30250	0.66598	0.66598	0.676202
contig_23113	11692	1.30688	1.30688	0.771472
contig_23114	14018	1.33228	1.33228	0.672424
contig_23115	17130	1.49399	1.49399	1.01755
contig_23116	9096	1.53331	1.53331	1.06537
contig_23117	12705	2.027	2.027	1.0978
contig_23118	13366	1.90027	1.90027	0.768258
contig_23119	12921	0.547569	0.547569	0.351086
contig_2312	10074	2.23388	2.23388	6.90021
contig_23120	9401	1.10258	1.10258	0.934207
contig_23121	15336	0.633676	0.633676	0.555048
contig_23122	11846	2.08345	2.08345	2.1425
contig_23124	12509	1.21814	1.21814	1.6051
contig_23125	9334	1.87772	1.87772	1.07098
contig_23126	5878	1.20251	1.20251	0.767067
contig_23127	80769	2.80044	2.80044	4.51721
contig_23128	5023	1.64067	1.64067	0.860805
contig_2313	80962	5.89073	5.89073	9.01211
contig_23131	30404	1.74618	1.74618	3.50384
contig_23132	16665	2.01296	2.01296	1.30269
contig_23134	10879	2.3086	2.3086	1.28231
contig_23135	14683	0.646597	0.646597	1.2332
contig_23136	23111	0.542572	0.542572	0.618916
contig_23137	16179	1.07019	1.07019	0.39131
contig_23138	15415	0.301802	0.301802	0.397453
contig_23139	24586	1.24345	1.24345	1.21804
contig_2314	56925	1.40528	1.40528	1.35636
contig_23140	16556	3.17335	3.17335	3.59417
contig_23141	11371	1.83602	1.83602	1.31458
contig_23142	10126	1.09683	1.09683	2.05926
contig_23143	13470	1.08761	1.08761	1.8518
contig_23144	16822	2.03131	2.03131	2.31927
contig_23145	22796	1.88868	1.88868	2.24485
contig_23146	12662	1.18886	1.18886	2.15188
contig_23147	42084	3.67549	3.67549	137.037
contig_23148	8103	2.00855	2.00855	0.679218
contig_23149	7260	1.77243	1.77243	1.24598
