contigName	contigLen	totalAvgDepth	mapped_sorted_secondRun.bam	mapped_sorted_secondRun.bam-var
contig_477	14279	1.62248	1.62248	1.44896
contig_4770	10972	1.16217	1.16217	1.13303
contig_4771	6386	0.824567	0.824567	0.599521
contig_4774	83884	3.80235	3.80235	5.42183
contig_4775	22465	2.62164	2.62164	3.16319
contig_4777	15205	1.83693	1.83693	1.16017
contig_4778	13366	0.655039	0.655039	0.494183
contig_4779	33572	1.79409	1.79409	3.02749
contig_478	7724	1.9563	1.9563	1.76024
contig_4780	35977	2.32185	2.32185	3.34136
contig_4781	24382	1.0456	1.0456	1.29591
contig_4782	12037	1.39211	1.39211	1.51071
contig_4783	10222	0.491759	0.491759	0.416617
contig_4787	59769	1.84247	1.84247	2.37347
contig_4789	15487	2.26237	2.26237	1.67331
contig_479	63978	2.10591	2.10591	5.15795
contig_4790	100782	4.02977	4.02977	4.38634
contig_4791	25921	2.39327	2.39327	1.74545
contig_4792	47302	2.72833	2.72833	5.43643
contig_4794	48838	2.00817	2.00817	3.88595
contig_4795	8201	0.514967	0.514967	0.331781
contig_4796	5670	1.69058	1.69058	0.484034
contig_4797	34849	2.50226	2.50226	3.38839
contig_4798	26962	2.15053	2.15053	4.0704
contig_4799	5853	0.471331	0.471331	0.514756
contig_480	6973	1.30778	1.30778	0.989983
contig_4800	37094	0.199166	0.199166	0.272295
contig_4801	12735	2.55654	2.55654	2.0101
contig_4802	6643	3.11412	3.11412	2.35069
contig_4804	9201	3.78334	3.78334	11.2757
contig_4807	18791	0.93686	0.93686	11.4856
contig_481	41634	2.32545	2.32545	3.26278
contig_4812	7144	2.63512	2.63512	1.49933
contig_4813	6083	8.53582	8.53582	7.15031
contig_4814	25781	6.13335	6.13335	8.34175
contig_482	11760	2.08415	2.08415	1.41572
contig_4821	6308	7.19422	7.19422	13.1611
contig_4824	7889	0.515054	0.515054	0.762535
contig_4825	34420	1.41631	1.41631	1.64406
contig_4826	5283	0.118254	0.118254	0.104284
contig_4828	20979	2.27385	2.27385	2.29525
contig_4829	9249	0.961205	0.961205	1.39581
contig_483	20609	1.25803	1.25803	12.6488
contig_4830	17335	0.710853	0.710853	1.21395
contig_4831	6695	1.77494	1.77494	0.71536
contig_4832	9565	1.54116	1.54116	0.885044
contig_4833	64732	4.43757	4.43757	4.7691
contig_4834	71117	2.37715	2.37715	2.14266
contig_4835	5012	2.739	2.739	1.0747
contig_4836	24461	0.689194	0.689194	1.06249
contig_4837	8246	1.47888	1.47888	0.879341
contig_4838	5818	0.350741	0.350741	0.3714
contig_484	24808	0.71344	0.71344	1.45513
contig_4840	6327	0.344828	0.344828	0.531972
contig_4841	21432	1.47937	1.47937	0.931635
contig_4843	31215	2.11962	2.11962	3.31495
contig_4844	11487	0.906942	0.906942	0.890816
contig_4845	65981	5.29406	5.29406	8.93406
contig_4846	15026	2.4596	2.4596	1.28063
contig_4847	13048	2.53163	2.53163	6.36278
contig_4848	30823	0.900205	0.900205	1.12484
contig_4849	6833	2.05387	2.05387	0.887266
contig_4850	19054	1.52618	1.52618	2.10065
contig_4851	15412	0.864303	0.864303	1.55363
contig_4852	23675	0.205951	0.205951	0.302057
contig_4853	44202	1.41864	1.41864	2.12732
contig_4854	6609	1.41926	1.41926	1.96295
contig_4856	7891	1.21444	1.21444	1.75405
contig_4857	27578	1.20749	1.20749	1.35481
contig_4858	20975	1.72432	1.72432	1.75864
contig_4859	7194	1.13941	1.13941	0.849248
contig_486	8847	2.20306	2.20306	2.32606
contig_4860	6451	0.439454	0.439454	0.57018
contig_4861	52326	1.86607	1.86607	3.36387
contig_4862	5946	0.391132	0.391132	0.751032
contig_4863	6472	0.680481	0.680481	0.519633
contig_4864	8301	1.91805	1.91805	1.11552
contig_4865	15435	1.26052	1.26052	1.2575
contig_4866	19912	1.99054	1.99054	1.77251
contig_4867	77477	5.44711	5.44711	13.4365
contig_4868	13323	2.21407	2.21407	3.61576
contig_4869	10500	1.03672	1.03672	0.842308
contig_487	12817	0.783532	0.783532	0.608101
contig_4870	12758	1.99937	1.99937	4.68563
contig_4871	16736	0.961594	0.961594	1.52364
contig_4873	51593	2.72082	2.72082	4.73259
contig_4874	7707	1.13537	1.13537	1.06574
contig_4875	6661	13.2824	13.2824	256.769
contig_4876	5940	0	0	0
contig_4877	19081	2.38418	2.38418	3.76904
contig_4878	16723	1.23997	1.23997	1.44146
contig_4879	6400	1.13904	1.13904	0.36327
contig_488	10971	2.49644	2.49644	1.91927
contig_4880	29915	2.39459	2.39459	3.44744
contig_4881	29377	0.969514	0.969514	1.77837
contig_4883	10237	1.61535	1.61535	0.528987
contig_4884	8241	0.247188	0.247188	0.274101
contig_4885	7098	0.215314	0.215314	0.168985
contig_4886	96635	4.96634	4.96634	6.83132
contig_4887	20952	1.67777	1.67777	1.77765
contig_4888	7288	2.06697	2.06697	0.776235
contig_4889	6572	0.530676	0.530676	0.630088
contig_489	29633	1.92908	1.92908	1.93111
contig_4890	5102	2.39156	2.39156	0.252022
contig_4891	39590	0.385776	0.385776	0.510636
contig_4892	12713	1.68367	1.68367	0.898894
contig_4893	38516	2.1254	2.1254	1.62511
contig_4894	33301	2.58864	2.58864	2.55631
contig_4895	48037	2.54766	2.54766	2.98813
contig_4896	7078	1.62976	1.62976	1.25584
contig_4897	22540	0.509513	0.509513	0.598083
contig_4898	8013	1.6074	1.6074	0.966338
contig_4899	11536	0.683559	0.683559	0.45401
contig_49	72104	1.82852	1.82852	4.76819
contig_490	13460	2.7852	2.7852	2.27974
contig_4900	19080	1.76218	1.76218	1.85775
contig_4902	28893	0.85927	0.85927	1.18388
contig_4903	38482	1.16425	1.16425	1.34651
contig_4906	11584	0.293336	0.293336	0.248414
contig_4907	21676	1.8283	1.8283	1.25677
contig_4909	14598	1.22986	1.22986	1.64577
contig_491	35831	0.262128	0.262128	0.82167
contig_4910	8853	1.47892	1.47892	2.14417
contig_4911	6605	0.416112	0.416112	0.331927
contig_4912	10854	1.17096	1.17096	1.60006
contig_4913	7123	0	0	0
contig_4914	74502	3.40421	3.40421	6.00075
contig_4915	27350	1.95449	1.95449	1.28182
contig_4916	6281	0.813244	0.813244	1.24961
contig_4917	29004	0.890622	0.890622	1.50398
contig_4918	8938	0.117433	0.117433	0.217462
contig_492	20437	0.827673	0.827673	1.12138
contig_4921	10622	8.55854	8.55854	9.36334
contig_4924	27172	5.14884	5.14884	19.9689
contig_4925	18454	7.36812	7.36812	29.5921
contig_4926	13053	6.25366	6.25366	22.4039
contig_4927	20533	5.46019	5.46019	12.4208
contig_4928	9632	9.45782	9.45782	10.74
contig_493	12966	1.13561	1.13561	3.28664
contig_4930	76833	13.3686	13.3686	44.5891
contig_4931	8237	1.56473	1.56473	1.78436
contig_4932	19214	6.31756	6.31756	14.5671
contig_4933	11364	9.0964	9.0964	7.05445
contig_4937	11025	1.51182	1.51182	2.50942
contig_4938	6407	2.41713	2.41713	6.3219
contig_4939	14374	6.63948	6.63948	13.9007
contig_494	8862	2.21097	2.21097	1.29222
contig_4940	15600	1.38828	1.38828	2.13745
contig_4941	15259	3.90807	3.90807	7.23645
contig_4942	31526	3.01214	3.01214	3.18402
contig_4943	5716	1.92041	1.92041	0.863937
contig_4944	6264	1.7334	1.7334	2.10835
contig_4945	271164	3.20183	3.20183	6.91691
contig_4946	8102	1.06615	1.06615	0.988969
contig_4947	31203	0.622065	0.622065	1.24109
contig_4948	28227	1.91598	1.91598	2.66354
contig_4949	11422	1.67903	1.67903	1.44295
contig_495	7008	1.20895	1.20895	0.947849
contig_4950	11512	1.75902	1.75902	1.43884
contig_4951	16814	2.17049	2.17049	1.71983
contig_4952	12532	0.867227	0.867227	0.947039
contig_4953	15078	1.35966	1.35966	2.23231
contig_4954	5427	0	0	0
contig_4955	8108	0.125534	0.125534	0.195742
contig_4956	10089	0.280914	0.280914	0.501568
contig_4957	6944	1.59803	1.59803	0.84519
contig_4958	23147	1.19185	1.19185	1.30221
contig_4959	7542	0.431683	0.431683	0.641555
contig_496	30602	2.41298	2.41298	6.93057
contig_4960	28320	1.43497	1.43497	2.1271
contig_4961	19770	1.35209	1.35209	2.33888
contig_4962	26063	1.51329	1.51329	2.73709
contig_4963	6159	3.99601	3.99601	1.54655
contig_4964	119181	4.05451	4.05451	5.62223
contig_4965	9912	2.06607	2.06607	1.52723
contig_4966	11726	3.33068	3.33068	4.28445
contig_4967	12521	2.1088	2.1088	2.52404
contig_4969	36581	1.69724	1.69724	3.24175
contig_497	19253	0.691253	0.691253	1.16039
contig_4970	13337	1.9768	1.9768	2.02184
contig_4971	16451	2.02049	2.02049	1.63155
contig_4972	20288	0.404112	0.404112	0.766216
contig_4973	7305	0.509713	0.509713	0.249925
contig_4974	23339	1.5074	1.5074	0.954985
contig_4975	8653	2.43949	2.43949	0.497609
contig_4976	25568	1.1556	1.1556	1.10653
contig_4978	11764	0.553642	0.553642	0.500178
contig_4979	18271	1.86419	1.86419	1.99539
contig_498	20610	0.592815	0.592815	2.4531
contig_4980	8486	2.46941	2.46941	0.446346
contig_4981	12976	0.812724	0.812724	0.489717
contig_4982	14202	1.67101	1.67101	1.52898
contig_4984	19858	0.602902	0.602902	0.556278
contig_4985	18066	1.25653	1.25653	1.93191
contig_4986	5937	2.01469	2.01469	2.01858
contig_4987	17850	1.37977	1.37977	1.93382
contig_4988	9392	2.19401	2.19401	1.08076
contig_4989	32869	1.78419	1.78419	2.05896
contig_499	24155	0.484149	0.484149	0.699735
contig_4990	13767	0.11023	0.11023	0.098106
contig_4991	17629	0.271068	0.271068	0.712788
contig_4992	7404	1.88089	1.88089	1.98318
contig_4993	19614	1.03113	1.03113	1.35396
contig_4994	14194	1.81238	1.81238	1.85272
contig_4995	12265	3.7466	3.7466	1.65103
contig_4997	12020	2.6658	2.6658	2.88319
contig_4999	7852	2.09309	2.09309	0.787986
contig_50	56300	3.32939	3.32939	4.5248
contig_500	51937	1.07284	1.07284	1.9276
contig_5001	16557	1.00561	1.00561	0.956463
contig_5002	5194	0.34437	0.34437	0.64387
contig_5003	12648	2.57345	2.57345	3.04811
contig_5005	8271	0.544884	0.544884	1.06549
contig_5006	12314	2.04431	2.04431	3.37907
contig_5007	10978	0.854544	0.854544	0.523517
contig_5008	6151	0.344943	0.344943	0.225988
contig_5009	6078	2.26991	2.26991	0.466658
contig_501	17541	2.14226	2.14226	2.37031
contig_5010	7942	0.255133	0.255133	0.414463
contig_5011	12417	1.60186	1.60186	3.11273
contig_5012	18687	0.20629	0.20629	0.368566
contig_5014	5838	1.80222	1.80222	1.94554
contig_5015	15208	1.63209	1.63209	1.12844
contig_5016	6786	0.589964	0.589964	0.523507
contig_5017	9333	2.60884	2.60884	2.70036
contig_5018	10547	1.71896	1.71896	4.13248
contig_5019	18695	0.456835	0.456835	0.899679
contig_502	11310	1.7828	1.7828	0.517619
contig_5020	7559	2.5137	2.5137	1.34995
contig_5022	11796	1.78516	1.78516	3.66911
contig_5024	21188	2.44615	2.44615	2.74941
contig_5025	77043	3.89366	3.89366	5.13379
contig_5026	16007	2.72366	2.72366	4.91814
contig_5028	5205	9.06251	9.06251	7.27825
contig_5029	24570	0.917977	0.917977	0.679955
contig_503	21349	2.4053	2.4053	2.746
contig_5030	15417	2.21072	2.21072	6.72243
contig_5031	6902	0.811611	0.811611	0.579498
contig_5032	66500	2.86809	2.86809	5.92486
contig_5034	6543	1.83763	1.83763	2.30911
contig_5036	11428	1.9022	1.9022	0.792309
contig_5037	27755	4.15341	4.15341	5.9843
contig_5038	5000	2.01237	2.01237	1.48842
contig_5039	43888	2.17257	2.17257	1.62312
contig_504	10919	1.63023	1.63023	0.475201
contig_5040	5709	0.348444	0.348444	0.355216
contig_5041	20226	0.876918	0.876918	1.12912
contig_5042	36959	0.10617	0.10617	0.134969
contig_5043	24254	1.1496	1.1496	1.78153
contig_5044	61296	0.614022	0.614022	1.29656
contig_5045	8009	1.07711	1.07711	1.54682
contig_5046	33041	1.08346	1.08346	3.79579
contig_5047	17402	1.01171	1.01171	1.11203
contig_5048	20615	0.675397	0.675397	0.76857
contig_5049	15686	0.766027	0.766027	1.2313
contig_505	102133	2.91959	2.91959	3.41683
contig_5050	25795	2.11706	2.11706	1.83603
contig_5051	94397	2.30458	2.30458	3.5157
contig_5052	7362	1.88699	1.88699	0.102178
contig_5053	14844	1.86736	1.86736	2.49864
contig_5054	40659	1.46442	1.46442	1.92792
contig_5055	49340	2.19709	2.19709	2.78444
contig_5056	6468	1.57803	1.57803	0.719489
contig_5057	32257	0.0776778	0.0776778	0.102698
contig_5058	13385	1.48931	1.48931	2.25034
contig_5059	17364	1.72162	1.72162	0.585329
contig_5060	10750	0.809434	0.809434	1.27266
contig_5061	15005	0.515719	0.515719	0.602855
contig_5062	21389	1.03004	1.03004	1.32266
contig_5063	11979	2.38287	2.38287	0.571226
contig_5064	6939	3.08823	3.08823	8.59347
contig_5065	33852	0.918996	0.918996	1.21757
contig_5066	163977	2.36857	2.36857	3.64115
contig_5067	88933	1.78866	1.78866	3.15705
contig_5069	8445	1.22194	1.22194	0.322967
contig_507	34079	13.1279	13.1279	25.9081
contig_5070	40351	1.80249	1.80249	1.95673
contig_5071	16863	2.02262	2.02262	0.685116
contig_5072	8810	2.35266	2.35266	1.48525
contig_5073	48455	3.5285	3.5285	4.77508
contig_5074	18019	1.77766	1.77766	1.53745
contig_5075	7071	0.637336	0.637336	0.472224
contig_5076	25117	1.01001	1.01001	1.63201
contig_5077	5098	6.19766	6.19766	8.88922
contig_5079	29343	11.3063	11.3063	65.0404
contig_508	33978	4.73383	4.73383	9.18932
contig_5080	12666	3.17809	3.17809	19.9247
contig_5081	38467	2.58259	2.58259	4.01905
contig_5082	26502	2.3909	2.3909	3.95452
contig_5083	14356	1.4553	1.4553	1.78025
contig_5084	22261	0.248428	0.248428	0.366477
contig_5085	12204	2.10329	2.10329	1.31055
contig_5086	19113	1.23398	1.23398	1.01341
contig_5087	9150	1.23289	1.23289	1.01074
contig_5088	18190	1.16009	1.16009	1.68903
contig_5089	13259	2.48669	2.48669	2.7893
contig_509	5679	7.39591	7.39591	9.01986
contig_5090	33104	3.06233	3.06233	1.73949
contig_5091	24080	2.41346	2.41346	5.36515
contig_5092	18223	2.3259	2.3259	2.09274
contig_5093	17460	1.06626	1.06626	0.602777
contig_5094	12740	4.21112	4.21112	5.4644
contig_5095	11639	1.01384	1.01384	1.32008
contig_5096	29499	2.70036	2.70036	2.95235
contig_5097	60002	2.46217	2.46217	4.27528
contig_5098	7593	1.15236	1.15236	1.46083
contig_5099	17662	1.79071	1.79071	0.953139
contig_51	5578	0.077745	0.077745	0.0717141
contig_5100	6199	0.823277	0.823277	0.756638
contig_5102	26244	2.85614	2.85614	3.86856
contig_5103	6683	1.99464	1.99464	0.976523
contig_5104	13580	0	0	0
contig_5105	13607	1.07334	1.07334	1.28637
contig_5106	11929	2.32957	2.32957	3.23773
contig_5107	11392	1.25156	1.25156	1.8031
contig_5108	11052	1.04054	1.04054	1.23117
contig_5109	6655	1.13205	1.13205	0.764076
contig_511	39769	4.49749	4.49749	8.09069
contig_5110	53051	6.45952	6.45952	5.80928
contig_5112	28570	0.996481	0.996481	1.31368
contig_5113	12221	0.949051	0.949051	1.94558
contig_5114	6415	1.01165	1.01165	0.858253
contig_5115	43998	1.35908	1.35908	3.05094
contig_5116	7826	1.19828	1.19828	0.538917
contig_5117	23075	0.711145	0.711145	0.634234
contig_5118	25049	3.37893	3.37893	5.0442
contig_5119	12561	1.32036	1.32036	1.28198
contig_512	92156	7.25064	7.25064	24.8079
contig_5121	26107	0.186616	0.186616	0.289376
contig_5122	19629	1.32594	1.32594	2.11313
contig_5123	5871	2.18231	2.18231	2.07359
contig_5125	9050	2.34247	2.34247	1.12387
contig_5126	23056	1.25622	1.25622	1.19301
contig_5127	19098	1.07526	1.07526	1.29087
contig_5128	182622	3.88398	3.88398	4.86481
contig_5129	28027	1.81967	1.81967	1.57404
contig_513	5644	3.42938	3.42938	2.34546
contig_5130	20800	1.82523	1.82523	0.936534
contig_5131	23117	1.49188	1.49188	2.22888
contig_5132	21523	0.236934	0.236934	0.400157
contig_5133	6601	2.18276	2.18276	0.423194
contig_5134	32996	2.49218	2.49218	1.77468
contig_5135	9022	2.33397	2.33397	0.731201
contig_5136	27236	1.07399	1.07399	1.51201
contig_5137	5471	1.06371	1.06371	1.81573
contig_5138	17221	1.87411	1.87411	1.68001
contig_514	19202	3.93581	3.93581	12.2331
contig_5140	9971	1.93575	1.93575	1.86871
contig_5141	7119	1.16129	1.16129	1.19788
contig_5142	9981	0.248093	0.248093	0.254701
contig_5143	32699	0.955882	0.955882	1.65088
contig_5146	16648	1.46309	1.46309	1.38399
contig_5147	35341	0.311813	0.311813	0.878939
contig_5148	9179	1.72179	1.72179	1.68699
contig_5149	11859	0.520967	0.520967	0.65959
contig_515	125956	7.24233	7.24233	7.64015
contig_5150	24495	0.372191	0.372191	0.449163
contig_5151	7048	1.99652	1.99652	0.430034
contig_5152	8628	1.40611	1.40611	0.995007
contig_5154	19559	2.00464	2.00464	1.81612
contig_5155	14619	0.691755	0.691755	0.986502
contig_5157	11080	1.38811	1.38811	1.92344
contig_5159	5537	0.257657	0.257657	0.643233
contig_516	14462	7.27208	7.27208	9.45646
contig_5160	21025	3.06117	3.06117	4.10996
contig_5161	11376	1.74684	1.74684	1.2756
contig_5162	22252	2.01964	2.01964	3.35799
contig_5163	7770	1.5189	1.5189	1.69296
contig_5164	8485	1.10162	1.10162	0.711368
contig_5167	20086	0.790881	0.790881	0.947449
contig_5168	39921	2.14817	2.14817	3.81643
contig_5169	29978	1.37327	1.37327	0.942345
contig_517	64371	3.58598	3.58598	4.67481
contig_5171	10605	1.5825	1.5825	0.933091
contig_5172	8463	1.80188	1.80188	0.789311
contig_5173	42347	1.26684	1.26684	2.66601
contig_5174	5029	1.48985	1.48985	0.489403
contig_5175	24222	0.863119	0.863119	0.981441
contig_5176	7007	1.22721	1.22721	2.15979
contig_5177	17100	1.91971	1.91971	1.46161
contig_5178	7752	2.45001	2.45001	1.46685
contig_518	11543	1.07478	1.07478	1.35261
contig_5180	38190	1.65678	1.65678	2.30651
contig_5181	11962	2.17169	2.17169	2.30273
contig_5182	58600	4.11663	4.11663	6.36682
contig_5183	13225	1.19801	1.19801	1.29122
contig_5184	17566	0.731282	0.731282	1.91799
contig_5185	12246	4.28489	4.28489	88.9817
contig_5186	6043	1.58985	1.58985	0.40998
contig_5187	13626	0.984417	0.984417	1.63492
contig_5188	28380	3.26925	3.26925	9.67238
contig_519	30015	2.50233	2.50233	3.60315
contig_5190	24315	1.90308	1.90308	2.48805
contig_5191	13516	1.30076	1.30076	2.21741
contig_5192	7264	0.966404	0.966404	1.02278
contig_5194	10527	1.22222	1.22222	0.863702
contig_5195	16874	1.0821	1.0821	1.02894
contig_5196	10825	1.37386	1.37386	0.451519
contig_5197	6313	1.59095	1.59095	0.244373
contig_5198	21216	0.716842	0.716842	0.909962
contig_5199	8690	1.54297	1.54297	1.66154
contig_52	330724	12.3651	12.3651	41.769
contig_520	31156	2.43488	2.43488	1.9284
contig_5200	9504	1.02886	1.02886	1.92931
contig_5202	7648	1.40397	1.40397	1.47754
contig_5204	17827	1.25587	1.25587	1.76853
contig_5205	11088	0.405284	0.405284	0.376778
contig_5207	5557	0.461439	0.461439	0.691754
contig_5208	11882	1.90539	1.90539	1.29954
contig_5209	22508	2.04616	2.04616	2.2197
contig_521	33928	0.268163	0.268163	0.492424
contig_5210	41276	1.20515	1.20515	1.61502
contig_5211	22436	2.15579	2.15579	2.05778
contig_5212	9312	2.19952	2.19952	0.77781
contig_5213	10975	2.11224	2.11224	1.98683
contig_5214	10010	1.58722	1.58722	0.960551
contig_5215	7145	1.21187	1.21187	0.606806
contig_5216	191206	12.6528	12.6528	51.5799
contig_5217	24491	2.31638	2.31638	2.59998
contig_5218	27664	1.84819	1.84819	3.0476
contig_5219	13069	0.00123849	0.00123849	0.00123708
contig_5220	15858	1.6116	1.6116	2.60403
contig_5222	5772	1.96211	1.96211	0.776548
contig_5223	14581	2.16132	2.16132	1.21849
contig_5224	11186	0.905582	0.905582	0.869094
contig_5225	151210	4.97319	4.97319	6.99671
contig_5226	20117	1.34347	1.34347	2.61391
contig_5227	15923	1.83345	1.83345	1.89715
contig_5228	5660	1.58838	1.58838	0.503988
contig_5229	26463	1.22172	1.22172	1.13687
contig_523	12544	0.0513958	0.0513958	0.0487419
contig_5230	13574	3.18638	3.18638	2.4175
contig_5231	13273	2.01943	2.01943	2.19651
contig_5232	9588	0.936321	0.936321	1.59631
contig_5233	9239	0.935196	0.935196	0.637153
contig_5234	61645	1.32302	1.32302	13.9879
contig_5235	12995	0.761619	0.761619	0.640157
contig_5237	7268	1.08809	1.08809	1.08728
contig_5238	6981	0.342556	0.342556	0.378974
contig_524	14548	0.70107	0.70107	2.09977
contig_5242	28302	1.12923	1.12923	3.06778
contig_5243	6474	1.17821	1.17821	0.234083
contig_5245	16247	4.26235	4.26235	2.52815
contig_5247	7679	4.22181	4.22181	8.91413
contig_5248	6332	0.693788	0.693788	0.67747
contig_5249	7425	1.27876	1.27876	1.00091
contig_5253	5464	3.73899	3.73899	4.33311
contig_5254	10059	1.78272	1.78272	1.25524
contig_5255	11978	0.84021	0.84021	0.619245
contig_5256	11799	0.890806	0.890806	0.858924
contig_5257	13635	0.142529	0.142529	0.196222
contig_5258	8240	1.59456	1.59456	0.661388
contig_5259	7077	3.21164	3.21164	1.23536
contig_5260	7780	2.97038	2.97038	4.35578
contig_5261	13796	1.14283	1.14283	1.01773
contig_5264	9230	2.4772	2.4772	3.35445
contig_5265	8665	0.645567	0.645567	0.706428
contig_5267	11019	2.72739	2.72739	20.9542
contig_5268	20130	3.5963	3.5963	6.27206
contig_5269	7180	1.8899	1.8899	1.39691
contig_527	11802	0.490216	0.490216	1.35229
contig_5270	11074	0.95844	0.95844	1.1461
contig_5272	16502	2.04489	2.04489	2.08778
contig_5273	9907	2.40023	2.40023	2.81953
contig_5274	15701	2.28622	2.28622	2.46714
contig_5275	42485	1.18115	1.18115	2.13954
contig_5276	30843	1.19597	1.19597	1.54085
contig_5277	9404	3.38286	3.38286	16.3667
contig_5278	18867	2.00924	2.00924	0.986175
contig_5279	9384	0.968919	0.968919	1.61284
contig_528	12614	0.36818	0.36818	0.396402
contig_5280	15328	1.84418	1.84418	2.88881
contig_5281	9298	0.941627	0.941627	1.76614
contig_5284	17827	1.25406	1.25406	2.35321
contig_5285	5148	1.27211	1.27211	0.55671
contig_5286	9182	0.957484	0.957484	0.91463
contig_5287	6285	1.51247	1.51247	0.972749
contig_5288	5650	1.93091	1.93091	1.61925
contig_5289	20432	2.80515	2.80515	3.73591
contig_529	13006	1.0879	1.0879	0.972977
contig_5290	5865	0.0617673	0.0617673	0.0579622
contig_5291	20098	0.553138	0.553138	0.509534
contig_5292	10931	0.977275	0.977275	0.950398
contig_5293	40666	0.886785	0.886785	1.31695
contig_5294	7004	0.671287	0.671287	0.641264
contig_5295	24942	0.890086	0.890086	1.67784
contig_5296	9000	2.08045	2.08045	0.663209
contig_5297	28958	0.607505	0.607505	0.817052
